home_team,away_team,date,week,score,home_b,away_b,target
nyg,was,2010-12-05,13,0.5028916959908634,0.2857142857142857,2.7,1
mia,nyj,2021-12-19,15,0.5414353460259986,0.20408163265306123,3.65,1
mia,buf,2014-11-13,11,0.4033687149598087,0.46511627906976744,1.75,1
tam,nyg,2019-09-22,3,-0.14239496374526414,0.425531914893617,1.9,0
chi,gnb,2014-09-28,4,0.09222132928041946,1.12,0.746268656716418,0
den,tam,2020-09-27,3,-0.25510825314105084,2.09,0.38461538461538464,0
oti,crd,2013-12-15,15,-0.2797062403593243,1.36,0.6060606060606061,0
kan,oti,2016-12-18,15,0.294279602300602,2.09,0.38461538461538464,0
chi,det,2013-11-10,10,0.052306562738403575,1.08,0.7751937984496124,0
dal,crd,2014-11-02,9,0.06797690185539598,0.7751937984496124,1.08,0
sdg,rai,2019-12-22,16,0.24529255620319917,0.2857142857142857,2.7,0
gnb,chi,2019-12-15,15,0.4636199246745177,0.4366812227074236,1.86,1
chi,nyj,2010-12-26,16,-0.10772859970603732,0.6060606060606061,1.36,1
atl,nor,2011-11-13,10,-0.40145010153389027,0.8064516129032258,1.04,0
atl,tam,2019-11-24,12,0.19710761749551298,0.5291005291005291,1.57,0
kan,rav,2012-10-07,5,-0.7530687883525119,2.28,0.35714285714285715,0
cle,chi,2021-09-26,3,0.5382073533852847,0.2857142857142857,2.7,1
htx,rai,2019-10-27,8,0.5268649463099021,0.38461538461538464,2.09,1
sfo,tam,2016-10-23,7,0.0938856743664819,0.8064516129032258,1.04,0
nor,tam,2011-11-06,9,0.5556817005811464,0.24096385542168675,3.2,1
gnb,atl,2014-12-08,14,0.6687321620176839,0.12121212121212122,5.45,1
sfo,clt,2013-09-22,3,-0.037155358631685495,0.20408163265306123,3.65,0
min,cin,2017-12-17,15,0.7833254493715904,0.14814814814814814,4.75,1
rai,clt,2018-10-28,8,-0.22652830233882668,1.57,0.5291005291005291,0
nor,det,2012-01-07,19,0.6658619282081996,0.18181818181818182,4.0,1
was,dal,2021-12-12,14,-0.6234223447335556,2.28,0.35714285714285715,0
buf,nwe,2020-11-01,8,0.15277834724147954,0.4366812227074236,1.86,1
sfo,nyg,2012-01-22,19,-0.1470828957176351,0.746268656716418,1.12,0
dal,sea,2017-12-24,16,-0.12495311042632669,0.4366812227074236,1.86,0
den,htx,2010-12-26,16,-0.32536287129877983,1.19,0.6944444444444444,1
cle,rav,2014-09-21,3,-0.38407391714455075,1.12,0.746268656716418,0
chi,tam,2014-11-23,12,0.5327235889543368,0.46511627906976744,1.75,1
kan,den,2012-11-25,12,-0.8756260342241191,4.0,0.18181818181818182,0
nwe,mia,2011-01-02,17,0.7365176161826142,0.38461538461538464,2.09,1
sfo,nyg,2011-11-13,10,-0.035443558031046096,0.46511627906976744,1.75,1
atl,sdg,2016-10-23,7,0.46364980594424615,0.4366812227074236,1.86,0
chi,gnb,2011-09-25,3,-0.6234528504695047,1.9,0.425531914893617,0
kan,oti,2022-11-06,9,0.6919093433558698,5.85,0.1111111111111111,1
nyj,chi,2014-09-22,3,-0.18722024876534885,0.7751937984496124,1.08,0
rai,pit,2013-10-27,8,-0.2805290832883368,1.19,0.6944444444444444,1
nwe,det,2014-11-23,12,0.7225831807999795,0.2857142857142857,2.7,1
kan,den,2013-12-01,13,-0.712871595462286,2.09,0.38461538461538464,0
cin,cle,2011-11-27,12,0.4599861604280532,0.3125,2.5,1
car,atl,2020-10-29,8,-0.2520309557516816,0.746268656716418,1.12,0
nyg,clt,2014-11-03,9,-0.6903450214997062,1.36,0.6060606060606061,0
nor,sdg,2020-10-12,5,0.5627000102630499,0.3125,2.5,1
gnb,pit,2013-12-22,16,0.2994643289664868,0.746268656716418,1.12,0
ram,chi,2020-10-26,7,0.48727679916014904,0.38461538461538464,2.09,1
rai,kan,2020-11-22,11,-0.7083460059503686,2.7,0.2857142857142857,0
was,dal,2019-09-15,2,-0.9088453787820401,2.09,0.38461538461538464,0
cin,rav,2010-09-19,2,0.4010188498261057,1.36,0.6060606060606061,1
kan,jax,2022-11-13,10,0.7715870896206938,3.3,0.2222222222222222,1
oti,jax,2020-09-20,2,0.42919562692431174,0.2857142857142857,2.7,1
nyg,atl,2014-10-05,5,-0.13880729505350706,0.46511627906976744,1.75,1
sfo,ram,2011-12-04,13,0.8133417052289793,0.1,6.4,1
sdg,nwe,2021-10-31,8,-0.07352076313756753,0.5291005291005291,1.57,0
phi,nyg,2020-10-22,7,0.653280849733432,0.4366812227074236,1.86,1
phi,pit,2022-10-30,8,0.7176103125711308,0.15384615384615385,4.5,1
sfo,nor,2016-11-06,9,-0.6607248790609372,1.9,0.425531914893617,0
pit,nyj,2010-12-19,15,0.03939638069472278,0.46511627906976744,1.75,0
sea,rai,2022-11-27,12,0.23699396136485876,0.46511627906976744,1.75,0
nwe,kan,2016-01-16,19,0.4181233998645284,0.4366812227074236,1.86,1
gnb,det,2013-10-06,5,0.5027485519655922,0.2222222222222222,3.3,1
nwe,mia,2017-11-26,12,1.0308515441871744,0.07892659826361484,7.28,1
det,min,2014-12-14,15,0.4109978996486285,0.2702702702702703,2.85,1
chi,car,2011-10-02,4,0.1282932510327367,0.3125,2.5,1
rai,clt,2020-12-13,14,-0.3110801732576495,1.19,0.6944444444444444,0
htx,jax,2011-01-02,17,0.04713080277440382,0.46511627906976744,1.75,1
clt,sdg,2022-12-26,16,-0.5549210950134058,1.57,0.5291005291005291,0
rai,mia,2021-09-26,3,0.6177065152834984,0.5291005291005291,1.57,1
det,chi,2014-11-27,13,0.07180810831689996,0.2857142857142857,2.7,1
cin,mia,2010-10-31,8,-0.01173268856205555,0.8064516129032258,1.04,0
mia,rai,2018-09-23,3,0.23681791491289536,0.6060606060606061,1.36,1
rai,chi,2021-10-10,5,0.35124332080243637,0.40816326530612246,1.97,0
kan,rai,2016-12-08,14,0.021492943440374283,1.57,0.5291005291005291,1
nyg,phi,2014-12-28,17,-0.3867512504140673,1.04,0.8064516129032258,0
oti,clt,2016-10-23,7,-0.49333400019911355,0.46511627906976744,1.75,0
sea,rai,2014-11-02,9,0.954290811475074,0.12121212121212122,5.45,1
tam,ram,2022-11-06,9,0.2236155600703132,0.6060606060606061,1.36,1
crd,htx,2021-10-24,7,0.9583941499027286,0.05458515283842795,9.06,1
nyj,buf,2017-01-01,17,-0.5130990236550547,1.57,0.5291005291005291,1
chi,sfo,2016-12-04,13,0.0036213057385795517,1.04,0.8064516129032258,1
gnb,dal,2010-11-07,9,0.31718068159109064,0.3125,2.5,1
crd,cle,2019-12-15,15,-0.05211373975797638,1.36,0.6060606060606061,1
buf,nwe,2015-09-20,2,-0.5440891835960507,0.8064516129032258,1.04,0
det,sea,2022-10-02,4,-0.0016902810594224896,0.5291005291005291,1.57,0
rai,sdg,2020-12-17,15,0.08268953655550565,0.5291005291005291,1.57,0
nor,sfo,2014-11-09,10,0.10432920544358044,0.38461538461538464,2.09,0
was,nyg,2013-12-01,13,0.010627677666639315,0.8064516129032258,1.04,0
sdg,sea,2014-09-14,2,-0.8042544991419377,1.86,0.4366812227074236,1
chi,htx,2020-12-13,14,-0.23722399939369332,1.04,0.8064516129032258,1
den,rav,2013-01-12,19,0.16917332128560603,0.24096385542168675,3.2,0
cle,pit,2011-01-02,17,-0.6806939606116857,2.28,0.35714285714285715,0
chi,min,2021-12-20,15,-0.6551012905927712,2.5,0.3125,0
phi,nor,2015-10-11,5,-0.1998973469598717,0.35714285714285715,2.28,1
pit,rav,2014-11-02,9,-0.03918930439474621,0.6944444444444444,1.19,1
pit,htx,2020-09-27,3,0.5969698633720155,0.46511627906976744,1.75,1
was,dal,2017-10-29,8,-0.45107969289968114,1.12,0.746268656716418,0
rav,det,2017-12-03,13,-0.2195925943386458,0.6060606060606061,1.36,1
nwe,jax,2018-01-21,19,0.7086582878641091,0.2857142857142857,2.7,1
mia,car,2013-11-24,12,-0.5016329313538972,1.75,0.46511627906976744,0
nyj,mia,2015-11-29,12,0.16276801876058278,0.4366812227074236,1.86,1
min,chi,2014-12-28,17,0.12785075491099207,0.3125,2.5,1
jax,clt,2015-12-13,14,-0.36558258194133625,0.8064516129032258,1.04,1
htx,clt,2020-12-06,13,-0.22254980167879387,1.57,0.5291005291005291,0
cin,dal,2020-12-13,14,-0.5048145275013706,1.36,0.6060606060606061,0
sea,atl,2016-10-16,6,-0.02087199527486903,0.3125,2.5,1
buf,mia,2022-12-17,15,0.5492201496304364,0.3125,2.5,1
sdg,pit,2019-10-13,6,0.17528781353190867,0.38461538461538464,2.09,0
buf,clt,2017-12-10,14,0.38288876526797566,0.5291005291005291,1.57,1
nwe,mia,2011-12-24,16,0.8594196988387163,0.2857142857142857,2.7,1
car,det,2014-09-14,2,-0.14331986434354446,0.8064516129032258,1.04,1
nor,oti,2015-11-08,9,0.807841090646158,0.35714285714285715,2.28,0
gnb,kan,2015-09-28,3,0.6834491509654234,0.40816326530612246,1.97,1
htx,clt,2019-11-21,12,0.19507155998077813,0.5291005291005291,1.57,1
buf,cin,2015-10-18,6,-0.6792800482276447,1.36,0.6060606060606061,0
cle,nyj,2018-09-20,3,-0.677313936562886,0.6060606060606061,1.36,1
jax,clt,2017-12-03,13,0.3773785255645937,0.2222222222222222,3.3,1
buf,nyg,2015-10-04,4,0.3124690983865316,0.38461538461538464,2.09,0
kan,oti,2010-12-26,16,0.42520259961364393,1.75,0.46511627906976744,1
car,tam,2010-09-19,2,-0.48554698945478336,0.46511627906976744,1.75,0
phi,gnb,2022-11-27,12,0.4409159974165451,0.35714285714285715,2.28,1
mia,rai,2011-12-04,13,-0.3540499499418314,0.6060606060606061,1.36,1
pit,det,2013-11-17,11,-0.25519433788398405,1.36,0.6060606060606061,1
sea,crd,2016-12-24,16,0.18554220392024473,0.24096385542168675,3.2,0
ram,sea,2018-11-11,10,0.5682329828570558,0.20408163265306123,3.65,1
kan,det,2015-11-01,8,0.2684546375268473,1.36,0.6060606060606061,1
clt,nwe,2014-11-16,11,-0.1359275248591283,0.6060606060606061,1.36,0
kan,nor,2016-10-23,7,0.027143394013725026,2.5,0.3125,1
rav,clt,2013-01-06,19,0.31764504169372804,0.3125,2.5,1
oti,htx,2021-11-21,11,0.9511292851357313,0.20408163265306123,3.65,0
kan,rai,2020-10-11,5,0.6954720135495073,4.0,0.18181818181818182,0
cin,phi,2016-12-04,13,0.1739549675434542,0.7751937984496124,1.08,1
nwe,pit,2017-01-22,19,0.47289948291415645,0.40816326530612246,1.97,1
dal,gnb,2017-01-15,19,-0.12534524458567375,0.40816326530612246,1.97,0
min,chi,2018-12-30,17,0.010184526429760653,0.38461538461538464,2.09,0
clt,min,2012-09-16,2,-0.3323846794258639,1.36,0.6060606060606061,1
nyj,nwe,2012-11-22,12,-0.938598486154078,2.5,0.3125,0
oti,clt,2012-10-28,8,-0.026888327205964097,0.6060606060606061,1.36,0
car,min,2021-10-17,6,-0.27911239581698943,1.19,0.6944444444444444,0
sdg,kan,2017-09-24,3,-0.8792913690951774,1.36,0.6060606060606061,0
oti,clt,2017-10-16,6,0.03549290928997859,0.3125,2.5,1
sdg,min,2021-11-14,10,-0.0007829511719289611,0.6060606060606061,1.36,0
buf,clt,2021-11-21,11,0.4034558344960408,0.3125,2.5,0
crd,phi,2012-09-23,3,-0.1765926815565475,1.36,0.6060606060606061,1
buf,mia,2014-09-14,2,-0.2595088214451808,0.8064516129032258,1.04,1
nor,min,2014-09-21,3,0.6167477062124848,0.20408163265306123,3.65,1
mia,ram,2012-10-14,6,0.41261649295092057,0.425531914893617,1.9,1
sdg,mia,2022-12-11,14,-0.28167147180791746,1.36,0.6060606060606061,1
buf,atl,2022-01-02,17,0.8846353889235904,0.1111111111111111,5.85,1
dal,nyg,2018-09-16,2,0.1514320867332285,0.6060606060606061,1.36,1
dal,sea,2019-01-05,19,-0.11569795523796854,0.6944444444444444,1.19,1
clt,cle,2017-09-24,3,0.0390919400225907,1.04,0.8064516129032258,1
jax,oti,2015-11-19,11,0.25378767652430084,0.6060606060606061,1.36,1
dal,det,2016-12-26,16,0.45043444665407223,0.35714285714285715,2.28,1
pit,nwe,2010-11-14,10,-0.2843150595210278,0.4366812227074236,1.86,0
ram,crd,2015-12-06,13,-0.8797619067572741,1.57,0.5291005291005291,0
pit,cin,2013-12-15,15,-0.30827289388328544,1.08,0.7751937984496124,1
tam,sea,2010-12-26,16,0.428418166352651,0.38461538461538464,2.09,1
den,jax,2013-10-13,6,1.0570277528396024,0.05458515283842795,9.06,1
nwe,buf,2022-12-01,13,-0.6780374917373706,1.75,0.46511627906976744,0
dal,sea,2011-11-06,9,0.5522178756334907,0.17543859649122806,4.15,1
clt,htx,2010-11-01,8,0.25694782915928854,0.40816326530612246,1.97,1
min,gnb,2021-11-21,11,-0.21116802715430746,1.04,0.8064516129032258,1
nyg,cle,2012-10-07,5,0.9641975342966417,0.2702702702702703,2.85,1
den,oti,2019-10-13,6,-0.14327779953345615,0.7751937984496124,1.08,1
rav,cin,2018-11-18,11,0.12578200940725673,0.35714285714285715,2.28,1
atl,phi,2011-09-18,2,-0.3309898482408279,1.19,0.6944444444444444,1
phi,min,2022-09-19,2,0.20458730659057245,0.6944444444444444,1.19,1
nyj,sfo,2020-09-20,2,-0.7565464734070004,2.5,0.3125,0
rai,kan,2021-11-14,10,-0.3841619242668018,1.19,0.6944444444444444,0
nor,buf,2021-11-25,12,-0.4265823533748461,2.5,0.3125,0
kan,buf,2021-01-24,19,0.3323887157768211,1.36,0.6060606060606061,1
gnb,sfo,2022-01-22,19,0.25152457632834796,0.40816326530612246,1.97,0
nwe,mia,2014-12-14,15,0.7150505136930565,0.2222222222222222,3.3,1
den,mia,2020-11-22,11,-0.32979467808009316,1.57,0.5291005291005291,1
rav,sdg,2015-11-01,8,-0.06107931646892516,0.4366812227074236,1.86,1
dal,gnb,2017-10-08,5,-0.33914328121663967,0.746268656716418,1.12,0
mia,ram,2020-11-01,8,-0.3873954034315104,1.57,0.5291005291005291,1
min,ram,2021-12-26,16,-0.40674572291788136,1.36,0.6060606060606061,0
rav,pit,2018-11-04,9,-0.4799940753688318,0.7751937984496124,1.08,0
htx,jax,2020-10-11,5,0.08845063012466028,0.40816326530612246,1.97,1
ram,cin,2011-12-18,15,-0.7217114925175505,2.5,0.3125,0
sea,sfo,2011-12-24,16,-0.4833646645331225,1.19,0.6944444444444444,0
atl,cle,2022-10-02,4,-0.30190787147552045,1.04,0.8064516129032258,1
gnb,atl,2013-12-08,14,0.45632245977897234,0.5291005291005291,1.57,1
nwe,chi,2014-10-26,8,0.5227264965007076,0.38461538461538464,2.09,1
chi,cle,2017-12-24,16,0.5240630112851107,0.40816326530612246,1.97,1
dal,atl,2021-11-14,10,0.6747232770253063,0.2857142857142857,2.7,1
min,rai,2011-11-20,11,-0.4946930622918787,0.746268656716418,1.12,0
phi,jax,2022-10-02,4,0.5810635306655517,0.35714285714285715,2.28,1
sea,nor,2019-09-22,3,-0.18439323437166255,0.425531914893617,1.9,0
det,cin,2021-10-17,6,-0.36197996939250765,1.57,0.5291005291005291,0
nwe,cle,2013-12-08,14,0.8618555714355279,0.2222222222222222,3.3,1
was,dal,2013-12-22,16,-0.4425417003655029,1.19,0.6944444444444444,0
phi,car,2014-11-10,10,0.4658570521513927,0.3125,2.5,1
oti,htx,2020-10-18,6,0.6520410999383847,0.5291005291005291,1.57,1
atl,car,2022-10-30,8,0.5639640435686825,0.46511627906976744,1.75,1
sdg,cin,2012-12-02,13,-0.35302876148874185,1.19,0.6944444444444444,0
nyj,min,2010-10-11,5,0.4997799827037939,0.4366812227074236,1.86,1
atl,sea,2017-01-14,19,0.1683066558296617,0.35714285714285715,2.28,1
nor,mia,2021-12-27,16,0.2304382825921552,1.36,0.6060606060606061,0
rav,dal,2020-12-08,13,0.45599335501960503,0.25,3.05,1
kan,cin,2023-01-29,19,0.4308330158180695,1.08,0.7751937984496124,1
dal,was,2022-10-02,4,0.3162159519387406,0.6060606060606061,1.36,1
crd,sea,2020-10-25,7,-0.4187363423499615,1.57,0.5291005291005291,1
pit,den,2020-09-20,2,0.6516941076860966,0.35714285714285715,2.28,1
car,nor,2014-10-30,9,-0.4710879858501001,1.36,0.6060606060606061,0
sdg,rav,2012-11-25,12,-0.6073481541997269,1.04,0.8064516129032258,0
tam,atl,2015-12-06,13,-0.3205003065112289,0.9090909090909091,0.9090909090909091,1
nwe,mia,2013-10-27,8,0.5497756736302192,0.40816326530612246,1.97,1
phi,nyg,2012-09-30,4,-0.44512563128184474,0.7751937984496124,1.08,1
nyg,phi,2022-12-11,14,-0.7804867031525955,2.5,0.3125,0
car,min,2017-12-10,14,-0.24256252714637977,1.19,0.6944444444444444,1
cle,pit,2021-10-31,8,0.12206526970669485,0.40816326530612246,1.97,0
nwe,oti,2020-01-04,19,0.3329795134684191,0.4366812227074236,1.86,0
rai,sdg,2022-01-09,18,-0.16127807958947413,1.36,0.6060606060606061,1
den,sfo,2014-10-19,7,0.3287800962995727,0.3125,2.5,1
sfo,sdg,2022-11-13,10,0.2321846776748231,0.2702702702702703,2.85,1
jax,cle,2020-11-29,12,-0.60227044053747,2.5,0.3125,0
was,nyg,2018-12-09,14,0.004236406018418815,1.36,0.6060606060606061,0
det,jax,2016-11-20,11,0.6720450709191181,0.40816326530612246,1.97,1
phi,was,2015-12-26,16,0.05509708620471088,0.5291005291005291,1.57,0
nwe,chi,2022-10-24,7,0.5552552237379565,0.25,3.05,0
gnb,ram,2021-11-28,12,0.0815758470402963,1.12,0.746268656716418,1
det,buf,2022-11-24,12,-0.7384668897978857,3.3,0.2222222222222222,0
sfo,ram,2018-10-21,7,-0.9324256156973452,2.85,0.2702702702702703,0
det,phi,2016-10-09,5,-0.35435105933320943,1.57,0.5291005291005291,1
gnb,chi,2020-11-29,12,0.7063475967777086,0.2222222222222222,3.3,1
ram,min,2018-09-27,4,0.48163596924690955,0.2857142857142857,2.7,1
car,atl,2021-12-12,14,-0.11151003599020946,0.6944444444444444,1.19,0
car,sea,2018-11-25,12,0.007950573526273822,0.6060606060606061,1.36,0
nyg,phi,2021-11-28,12,-0.4689040459389085,1.75,0.46511627906976744,1
gnb,dal,2016-10-16,6,-0.1026157534140422,0.425531914893617,1.9,0
cin,htx,2011-12-11,14,-0.5923819975737268,0.6060606060606061,1.36,0
sea,crd,2022-10-16,6,0.19029559011470198,1.19,0.6944444444444444,1
kan,rai,2011-01-02,17,0.1586432070844839,1.86,0.4366812227074236,0
was,sea,2014-10-06,5,-0.563309521632909,2.5,0.3125,0
clt,nyj,2021-11-04,9,0.8863884120000792,0.20408163265306123,3.65,1
cle,nwe,2010-11-07,9,-0.5492203279022936,1.75,0.46511627906976744,1
sea,sfo,2021-12-05,13,-0.20255361678118464,1.36,0.6060606060606061,1
ram,sfo,2013-09-26,4,-0.21096445252587073,1.75,0.46511627906976744,0
mia,nwe,2019-09-15,2,-1.1061694565679348,9.06,0.05458515283842795,0
oti,jax,2010-12-05,13,-0.17884862718095773,0.6060606060606061,1.36,0
ram,was,2011-10-02,4,-0.6444867169946725,1.36,0.6060606060606061,0
dal,was,2016-11-24,12,0.40757054895746575,0.38461538461538464,2.09,1
det,kan,2011-09-18,2,0.718781463515273,0.24096385542168675,3.2,1
den,htx,2018-11-04,9,-0.13532703783213781,0.8064516129032258,1.04,0
oti,clt,2014-12-28,17,-0.9264427924447056,2.7,0.2857142857142857,0
nyj,gnb,2018-12-23,16,-0.6979140529648001,1.36,0.6060606060606061,0
min,car,2020-11-29,12,0.4409680424155638,0.6060606060606061,1.36,1
nwe,tam,2013-09-22,3,0.6673466243882897,0.2857142857142857,2.7,1
cin,sdg,2021-12-05,13,-0.24449023426447233,0.6944444444444444,1.19,0
sdg,dal,2013-09-29,4,0.010360421546424263,1.08,0.7751937984496124,1
nyg,chi,2016-11-20,11,0.4586427926931531,0.3125,2.5,1
ram,atl,2018-01-06,19,-0.19306690415293956,0.35714285714285715,2.28,0
tam,buf,2013-12-08,14,-0.06300894565102336,0.6944444444444444,1.19,1
clt,htx,2015-12-20,15,0.0300933291279455,0.746268656716418,1.12,0
htx,cin,2014-11-23,12,-0.3589422522482155,0.6060606060606061,1.36,0
den,nyg,2017-10-15,6,0.61729042625149,0.15037593984962405,4.65,0
ram,sfo,2022-01-09,18,0.2608694176205854,1.57,0.5291005291005291,0
gnb,phi,2020-12-06,13,0.773681907577513,0.25,3.05,1
htx,oti,2017-10-01,4,-0.26915013165015883,1.12,0.746268656716418,1
car,tam,2020-11-15,10,-0.2960536667149836,2.09,0.38461538461538464,0
gnb,min,2017-12-23,16,-0.48909884895811445,3.05,0.25,0
buf,ram,2012-12-09,14,0.060331456569115045,0.6060606060606061,1.36,0
nyj,jax,2022-12-22,16,-0.11409274199821437,0.6944444444444444,1.19,0
nwe,den,2014-11-02,9,-0.23359824273395904,1.36,0.6060606060606061,1
kan,sdg,2014-12-28,17,-0.08781133233835478,1.36,0.6060606060606061,1
gnb,sdg,2015-10-18,6,0.5498092558925866,0.18181818181818182,4.0,1
phi,gnb,2011-01-09,19,-0.06567666939251053,0.6944444444444444,1.19,0
cle,rai,2014-10-26,8,0.7348547452695271,0.35714285714285715,2.28,1
den,clt,2015-01-11,19,0.18317741847482297,0.2222222222222222,3.3,0
min,det,2014-10-12,6,-0.21379884260241494,0.8064516129032258,1.04,0
den,cin,2011-09-18,2,-0.2889243721588387,0.6060606060606061,1.36,1
ram,sfo,2020-11-29,12,0.234348409581044,0.35714285714285715,2.28,0
atl,tam,2013-10-20,7,0.8243282245840995,0.35714285714285715,2.28,1
cin,jax,2020-10-04,4,-0.2523918833321547,0.6944444444444444,1.19,1
rav,cin,2021-10-24,7,0.6708586702413778,0.35714285714285715,2.28,0
pit,oti,2017-11-16,11,0.5509155452130042,0.3125,2.5,1
pit,clt,2014-10-26,8,-0.4532222957037558,1.9,0.425531914893617,1
rav,crd,2011-10-30,8,0.6136326502512849,0.15384615384615385,4.5,1
car,nor,2015-09-27,3,0.2882536501238806,0.2222222222222222,3.3,1
atl,sfo,2013-01-20,19,-0.1372148334874276,1.86,0.4366812227074236,0
chi,rai,2015-10-04,4,-0.2980064568209303,1.36,0.6060606060606061,1
gnb,det,2012-01-01,17,0.6016497495268619,2.28,0.35714285714285715,1
sdg,jax,2016-09-18,2,0.5653398273421404,0.6060606060606061,1.36,1
phi,nwe,2019-11-17,11,-0.607061754626603,1.86,0.4366812227074236,0
rai,min,2015-11-15,10,-0.17626533690064536,0.6060606060606061,1.36,0
rai,was,2013-09-29,4,-0.29454490176649256,1.75,0.46511627906976744,0
jax,mia,2021-10-17,6,-0.1210656257918749,1.08,0.7751937984496124,1
nyg,chi,2018-12-02,13,-0.4098440000025344,1.75,0.46511627906976744,1
tam,ram,2020-11-23,11,-0.26385102788205567,0.4366812227074236,1.86,0
oti,htx,2015-12-27,16,-0.5755672442904414,1.57,0.5291005291005291,0
rai,chi,2019-10-06,5,-0.04122362094680533,2.28,0.35714285714285715,1
crd,phi,2014-10-26,8,-0.06937449477562135,0.8064516129032258,1.04,1
jax,clt,2018-12-02,13,-0.4162685041358114,1.75,0.46511627906976744,1
atl,ram,2019-10-20,7,-0.3098733652598998,1.36,0.6060606060606061,0
chi,det,2014-12-21,16,-0.3896481803840063,3.65,0.20408163265306123,0
nwe,was,2015-11-08,9,1.00798910855239,0.12121212121212122,5.45,1
rav,rai,2012-11-11,10,0.5651076881657754,0.2857142857142857,2.7,1
sfo,cle,2011-10-30,8,0.5307616392860766,0.2222222222222222,3.3,1
buf,nwe,2018-10-29,8,-0.95879660329078,5.45,0.12121212121212122,0
tam,chi,2015-12-27,16,-0.1471185858775049,0.6060606060606061,1.36,0
nor,tam,2013-12-29,17,0.8821030088396269,0.18181818181818182,4.0,1
gnb,ram,2022-12-19,15,0.4012376080038972,0.2857142857142857,2.7,1
pit,cin,2019-09-30,4,0.18140706580225768,0.5291005291005291,1.57,1
phi,crd,2013-12-01,13,0.264961042849636,0.5291005291005291,1.57,1
clt,oti,2020-11-29,12,-0.2726700875872838,0.6060606060606061,1.36,0
dal,cle,2012-11-18,11,0.5696161376663957,0.3125,2.5,1
nor,det,2016-12-04,13,0.06125936686410301,0.35714285714285715,2.28,0
nyg,was,2011-12-18,15,0.5679266598634939,0.38461538461538464,2.09,0
mia,oti,2012-11-11,10,0.05775003601307976,0.3125,2.5,0
car,tam,2016-01-03,17,0.7198829000643421,0.20408163265306123,3.65,1
jax,det,2020-10-18,6,-0.12189960964992634,1.36,0.6060606060606061,0
rav,was,2016-10-09,5,-0.15987430857701515,0.46511627906976744,1.75,0
sdg,chi,2015-11-09,9,0.34740999254718496,0.5291005291005291,1.57,0
mia,clt,2021-10-03,4,-0.44012700151565026,0.6944444444444444,1.19,0
sdg,rai,2014-11-16,11,0.9271047765495553,0.18181818181818182,4.0,1
was,dal,2016-09-18,2,-0.2618106810845526,0.6060606060606061,1.36,0
buf,nyj,2011-11-06,9,0.12580992185731665,0.6944444444444444,1.19,0
cle,rav,2012-11-04,9,-0.7569602402163552,1.57,0.5291005291005291,0
gnb,chi,2014-11-09,10,0.5082217413836522,0.2222222222222222,3.3,1
kan,pit,2017-10-15,6,0.4965172486612385,1.57,0.5291005291005291,0
pit,cle,2018-10-28,8,0.8275147606129498,0.25,3.05,1
det,ram,2010-10-10,5,-0.14688353768462292,0.6060606060606061,1.36,1
tam,nwe,2017-10-05,5,-0.7378953242560107,1.9,0.425531914893617,0
crd,tam,2022-12-25,16,-0.373683320651868,2.7,0.2857142857142857,0
was,det,2019-11-24,12,-0.5980807260315129,1.75,0.46511627906976744,1
kan,cle,2021-01-17,19,0.6946942066233547,2.85,0.2702702702702703,1
nyg,buf,2019-09-15,2,-0.07508121714164243,1.04,0.8064516129032258,0
tam,phi,2018-09-16,2,0.1060250775894834,1.36,0.6060606060606061,1
buf,nyj,2016-09-15,2,-0.46136155727515493,0.9090909090909091,0.9090909090909091,0
htx,mia,2018-10-25,8,0.14623242349923907,0.2857142857142857,2.7,1
htx,sdg,2021-12-26,16,-0.7686562555269056,5.0,0.1360544217687075,1
sea,car,2015-01-10,19,0.6485403642873734,0.12121212121212122,5.45,1
nyj,htx,2012-10-08,5,-0.7293230748970783,3.65,0.20408163265306123,0
det,atl,2012-12-22,16,-0.5652487883842289,1.75,0.46511627906976744,0
rav,clt,2021-10-11,5,0.6416063284665734,0.2857142857142857,2.7,1
crd,dal,2011-12-04,13,-0.5764910113015012,1.86,0.4366812227074236,1
atl,det,2014-10-26,8,-0.06017382726544368,1.57,0.5291005291005291,0
cle,pit,2012-11-25,12,-0.7145523659874327,1.12,0.746268656716418,1
buf,cin,2019-09-22,3,0.47431802689926444,0.38461538461538464,2.09,1
den,rai,2015-12-13,14,0.40094673086804,0.38461538461538464,2.09,0
kan,rai,2018-12-30,17,0.9041346681062276,6.4,0.1,1
cin,pit,2019-11-24,12,-0.5961992566862556,2.28,0.35714285714285715,0
cle,nor,2014-09-14,2,-0.6450616170938649,1.86,0.4366812227074236,1
car,den,2012-11-11,10,-0.7230822864176558,1.75,0.46511627906976744,0
rav,kan,2015-12-20,15,-0.4764293070209394,2.28,0.35714285714285715,0
car,sea,2012-10-07,5,-0.05112812568711217,0.746268656716418,1.12,0
nor,dal,2021-12-02,13,-0.23178476903789677,2.28,0.35714285714285715,0
car,was,2021-11-21,11,-0.09743580766542301,0.6060606060606061,1.36,0
rav,pit,2014-09-11,2,-0.29347002711620374,0.6944444444444444,1.19,1
mia,pit,2022-10-23,7,0.396062305541211,0.3125,2.5,1
was,nyg,2015-11-29,12,-0.41034930160641336,1.08,0.7751937984496124,1
cle,cin,2022-01-09,18,-0.14919094408033104,0.35714285714285715,2.28,1
nor,car,2023-01-08,18,0.3199567290416227,0.5291005291005291,1.57,0
